297_RNODE_18_length_68502_56	be62f575b1b250aa72d8304d909aaf7a	638	Pfam	PF01583	Adenylylsulphate kinase	470	619	2.0E-71	T	23-12-2021	-	-
297_RNODE_18_length_68502_56	be62f575b1b250aa72d8304d909aaf7a	638	PRINTS	PR00315	GTP-binding elongation factor signature	130	141	8.1E-14	T	23-12-2021	IPR000795	Translational (tr)-type GTP-binding domain
297_RNODE_18_length_68502_56	be62f575b1b250aa72d8304d909aaf7a	638	PRINTS	PR00315	GTP-binding elongation factor signature	114	124	8.1E-14	T	23-12-2021	IPR000795	Translational (tr)-type GTP-binding domain
297_RNODE_18_length_68502_56	be62f575b1b250aa72d8304d909aaf7a	638	PRINTS	PR00315	GTP-binding elongation factor signature	94	102	8.1E-14	T	23-12-2021	IPR000795	Translational (tr)-type GTP-binding domain
297_RNODE_18_length_68502_56	be62f575b1b250aa72d8304d909aaf7a	638	PRINTS	PR00315	GTP-binding elongation factor signature	33	46	8.1E-14	T	23-12-2021	IPR000795	Translational (tr)-type GTP-binding domain
297_RNODE_18_length_68502_56	be62f575b1b250aa72d8304d909aaf7a	638	PRINTS	PR00315	GTP-binding elongation factor signature	167	176	8.1E-14	T	23-12-2021	IPR000795	Translational (tr)-type GTP-binding domain
297_RNODE_18_length_68502_56	be62f575b1b250aa72d8304d909aaf7a	638	ProSiteProfiles	PS51722	Translational (tr)-type guanine nucleotide-binding (G) domain profile.	29	244	39.799	T	23-12-2021	IPR000795	Translational (tr)-type GTP-binding domain
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	Pfam	PF00009	Elongation factor Tu GTP binding domain	30	219	1.1E-39	T	23-12-2021	IPR000795	Translational (tr)-type GTP-binding domain
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	PANTHER	PTHR23115	TRANSLATION FACTOR	25	439	1.2E-110	T	23-12-2021	-	-
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	Gene3D	G3DSA:2.40.30.10	Translation factors	335	438	1.6E-34	T	23-12-2021	-	-
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	TIGRFAM	TIGR00455	apsK: adenylyl-sulfate kinase	450	632	6.7E-78	T	23-12-2021	IPR002891	Adenylyl-sulfate kinase
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	SUPERFAMILY	SSF50465	EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain	336	438	1.1E-31	T	23-12-2021	IPR009001	Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	Gene3D	G3DSA:3.40.50.300	-	9	243	1.1E-68	T	23-12-2021	-	-
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	Hamap	MF_00062	Sulfate adenylyltransferase subunit 1 [cysN].	23	467	49.72274	T	23-12-2021	IPR011779	Sulphate adenylyltransferase, large subunit
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	Gene3D	G3DSA:3.40.50.300	-	444	636	1.2E-76	T	23-12-2021	-	-
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	25	239	5.67E-54	T	23-12-2021	IPR027417	P-loop containing nucleoside triphosphate hydrolase
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	TIGRFAM	TIGR02034	CysN: sulfate adenylyltransferase, large subunit	32	438	4.8E-192	T	23-12-2021	IPR011779	Sulphate adenylyltransferase, large subunit
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	PANTHER	PTHR23115:SF170	ELONGATION FACTOR 1-ALPHA 2	25	439	1.2E-110	T	23-12-2021	-	-
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	CDD	cd03695	CysN_NodQ_II	250	330	2.65113E-40	T	23-12-2021	IPR044138	Sulfate adenylyltransferase subunit CysN, Domain II
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	Hamap	MF_00065	Adenylyl-sulfate kinase [cysC].	466	638	37.69788	T	23-12-2021	IPR002891	Adenylyl-sulfate kinase
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.	87	102	-	T	23-12-2021	IPR031157	Tr-type G domain, conserved site
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	CDD	cd02027	APSK	471	618	4.76256E-95	T	23-12-2021	IPR002891	Adenylyl-sulfate kinase
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	Gene3D	G3DSA:2.40.30.10	Translation factors	246	333	3.4E-27	T	23-12-2021	-	-
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	SUPERFAMILY	SSF50447	Translation proteins	245	335	4.99E-25	T	23-12-2021	IPR009000	Translation protein, beta-barrel domain superfamily
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	460	635	3.19E-37	T	23-12-2021	IPR027417	P-loop containing nucleoside triphosphate hydrolase
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	CDD	cd04166	CysN_ATPS	33	242	1.74576E-137	T	23-12-2021	IPR041757	Sulfate adenylyltransferase subunit CysN, GTP-binding domain
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	CDD	cd04095	CysN_NoDQ_III	336	437	1.04248E-45	T	23-12-2021	IPR044139	Sulfate adenylyltransferase subunit CysN, Domain III
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	Pfam	PF01583	Adenylylsulphate kinase	470	619	2.0E-71	T	23-12-2021	-	-
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	PRINTS	PR00315	GTP-binding elongation factor signature	130	141	8.1E-14	T	23-12-2021	IPR000795	Translational (tr)-type GTP-binding domain
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	PRINTS	PR00315	GTP-binding elongation factor signature	114	124	8.1E-14	T	23-12-2021	IPR000795	Translational (tr)-type GTP-binding domain
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	PRINTS	PR00315	GTP-binding elongation factor signature	94	102	8.1E-14	T	23-12-2021	IPR000795	Translational (tr)-type GTP-binding domain
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	PRINTS	PR00315	GTP-binding elongation factor signature	33	46	8.1E-14	T	23-12-2021	IPR000795	Translational (tr)-type GTP-binding domain
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	PRINTS	PR00315	GTP-binding elongation factor signature	167	176	8.1E-14	T	23-12-2021	IPR000795	Translational (tr)-type GTP-binding domain
291_RNODE_11_length_104062_13	be62f575b1b250aa72d8304d909aaf7a	638	ProSiteProfiles	PS51722	Translational (tr)-type guanine nucleotide-binding (G) domain profile.	29	244	39.799	T	23-12-2021	IPR000795	Translational (tr)-type GTP-binding domain
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	Pfam	PF00355	Rieske [2Fe-2S] domain	68	149	2.3E-12	T	23-12-2021	IPR017941	Rieske [2Fe-2S] iron-sulphur domain
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	CDD	cd08882	RHO_alpha_C_MupW-like	209	451	1.54886E-72	T	23-12-2021	-	-
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	Gene3D	G3DSA:2.102.10.10	-	65	186	4.0E-46	T	23-12-2021	IPR036922	Rieske [2Fe-2S] iron-sulphur domain superfamily
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	Pfam	PF00848	Ring hydroxylating alpha subunit (catalytic domain)	211	451	1.0E-21	T	23-12-2021	IPR015879	Aromatic-ring-hydroxylating dioxygenase, alpha subunit, C-terminal domain
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	ProSitePatterns	PS00570	Bacterial ring hydroxylating dioxygenases alpha-subunit signature.	110	132	-	T	23-12-2021	IPR015881	Aromatic-ring-hydroxylating dioxygenase, 2Fe-2S-binding site
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	PRINTS	PR00090	Ring hydroxylating dioxygenase alpha-subunit signature	203	225	2.2E-16	T	23-12-2021	IPR001663	Aromatic-ring-hydroxylating dioxygenase, alpha subunit
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	PRINTS	PR00090	Ring hydroxylating dioxygenase alpha-subunit signature	103	123	2.2E-16	T	23-12-2021	IPR001663	Aromatic-ring-hydroxylating dioxygenase, alpha subunit
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	PRINTS	PR00090	Ring hydroxylating dioxygenase alpha-subunit signature	166	192	2.2E-16	T	23-12-2021	IPR001663	Aromatic-ring-hydroxylating dioxygenase, alpha subunit
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	PRINTS	PR00090	Ring hydroxylating dioxygenase alpha-subunit signature	52	77	2.2E-16	T	23-12-2021	IPR001663	Aromatic-ring-hydroxylating dioxygenase, alpha subunit
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	PRINTS	PR00090	Ring hydroxylating dioxygenase alpha-subunit signature	82	97	2.2E-16	T	23-12-2021	IPR001663	Aromatic-ring-hydroxylating dioxygenase, alpha subunit
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	CDD	cd03469	Rieske_RO_Alpha_N	68	186	2.51923E-32	T	23-12-2021	-	-
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	PANTHER	PTHR43756	CHOLINE MONOOXYGENASE, CHLOROPLASTIC	45	444	6.6E-40	T	23-12-2021	IPR044637	Aromatic-ring-hydroxylating dioxygenase
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	Gene3D	G3DSA:3.90.380.10	Naphthalene 1	46	249	4.0E-46	T	23-12-2021	-	-
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	ProSiteProfiles	PS51296	Rieske [2Fe-2S] iron-sulfur domain profile.	69	177	21.849	T	23-12-2021	IPR017941	Rieske [2Fe-2S] iron-sulphur domain
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	SUPERFAMILY	SSF55961	Bet v1-like	182	449	1.73E-36	T	23-12-2021	-	-
282_RNODE_1_length_1563_2	9a4c43052c424d103b4a9bacf8a59e6d	452	SUPERFAMILY	SSF50022	ISP domain	36	182	6.49E-35	T	23-12-2021	IPR036922	Rieske [2Fe-2S] iron-sulphur domain superfamily
101_LNODE_1_length_35176_43	ebb313ca517d7507438fb6a4beacce1e	302	Pfam	PF04773	FecR protein	2	81	7.6E-7	T	23-12-2021	IPR006860	FecR protein
44_LNODE_1_length_1871_1	9e0fc5d44c981a25fbc0b810af1503fb	234	MobiDBLite	mobidb-lite	consensus disorder prediction	20	40	-	T	23-12-2021	-	-
44_LNODE_1_length_1871_1	9e0fc5d44c981a25fbc0b810af1503fb	234	MobiDBLite	mobidb-lite	consensus disorder prediction	17	42	-	T	23-12-2021	-	-
290_RNODE_2_length_5070_9	77345eb5e9e235572141b06e8f8d1104	78	Coils	Coil	Coil	54	74	-	T	23-12-2021	-	-
280_RNODE_4_length_24641_5	6a6e72e04ff1ce7771049461e5674fa4	83	Pfam	PF19141	Family of unknown function (DUF5824)	20	80	4.1E-9	T	23-12-2021	IPR043862	Domain of unknown function DUF5824
46_LNODE_1_length_24705_5	6a6e72e04ff1ce7771049461e5674fa4	83	Pfam	PF19141	Family of unknown function (DUF5824)	20	80	4.1E-9	T	23-12-2021	IPR043862	Domain of unknown function DUF5824
291_RNODE_11_length_104062_43	0166c6251ab1cca996d01f393a588e5c	267	Gene3D	G3DSA:3.40.50.720	-	3	267	2.2E-58	T	23-12-2021	-	-
291_RNODE_11_length_104062_43	0166c6251ab1cca996d01f393a588e5c	267	PANTHER	PTHR43159	ENOYL-[ACYL-CARRIER-PROTEIN] REDUCTASE	5	259	1.0E-74	T	23-12-2021	-	-
291_RNODE_11_length_104062_43	0166c6251ab1cca996d01f393a588e5c	267	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains	7	256	2.82E-67	T	23-12-2021	IPR036291	NAD(P)-binding domain superfamily
291_RNODE_11_length_104062_43	0166c6251ab1cca996d01f393a588e5c	267	PIRSF	PIRSF000094	Enoyl-ACP_rdct	2	260	1.1E-110	T	23-12-2021	IPR014358	Enoyl-[acyl-carrier-protein] reductase (NADH)
291_RNODE_11_length_104062_43	0166c6251ab1cca996d01f393a588e5c	267	Pfam	PF13561	Enoyl-(Acyl carrier protein) reductase	14	252	7.8E-87	T	23-12-2021	-	-
291_RNODE_11_length_104062_43	0166c6251ab1cca996d01f393a588e5c	267	PANTHER	PTHR43159:SF2	ENOYL-[ACYL-CARRIER-PROTEIN] REDUCTASE [NADH], CHLOROPLASTIC	5	259	1.0E-74	T	23-12-2021	IPR014358	Enoyl-[acyl-carrier-protein] reductase (NADH)
291_RNODE_11_length_104062_43	0166c6251ab1cca996d01f393a588e5c	267	CDD	cd05372	ENR_SDR	7	255	4.71303E-141	T	23-12-2021	IPR014358	Enoyl-[acyl-carrier-protein] reductase (NADH)
291_RNODE_30_length_59530_39	3df1d8c156877c2e8bf4f5801734aa15	138	MobiDBLite	mobidb-lite	consensus disorder prediction	1	21	-	T	23-12-2021	-	-
291_RNODE_30_length_59530_39	3df1d8c156877c2e8bf4f5801734aa15	138	Gene3D	G3DSA:2.30.33.40	10 Kd Chaperonin	32	129	9.8E-16	T	23-12-2021	IPR037124	GroES chaperonin superfamily
291_RNODE_30_length_59530_39	3df1d8c156877c2e8bf4f5801734aa15	138	Pfam	PF00166	Chaperonin 10 Kd subunit	33	128	9.2E-10	T	23-12-2021	IPR020818	GroES chaperonin family
291_RNODE_30_length_59530_39	3df1d8c156877c2e8bf4f5801734aa15	138	SUPERFAMILY	SSF50129	GroES-like	34	129	4.83E-13	T	23-12-2021	IPR011032	GroES-like superfamily
291_RNODE_30_length_59530_39	3df1d8c156877c2e8bf4f5801734aa15	138	CDD	cd00320	cpn10	34	128	8.46803E-9	T	23-12-2021	IPR020818	GroES chaperonin family
291_RNODE_30_length_59530_39	3df1d8c156877c2e8bf4f5801734aa15	138	SMART	SM00883	Cpn10_2	34	128	0.009	T	23-12-2021	IPR020818	GroES chaperonin family
290_RNODE_6_length_65206_103	837705e7c2f2d5433105c3e38c3ecd90	144	Gene3D	G3DSA:1.10.3790.10	NinB	4	142	7.1E-40	T	23-12-2021	IPR036619	NinB superfamily
290_RNODE_6_length_65206_103	837705e7c2f2d5433105c3e38c3ecd90	144	SUPERFAMILY	SSF103370	NinB	7	130	3.92E-36	T	23-12-2021	IPR036619	NinB superfamily
290_RNODE_6_length_65206_103	837705e7c2f2d5433105c3e38c3ecd90	144	Pfam	PF05772	NinB protein	6	127	1.3E-26	T	23-12-2021	IPR008711	Recombinase NinB
287_RNODE_18_length_145069_79	d97c750a6a474e01aae05723b371e3e7	735	MobiDBLite	mobidb-lite	consensus disorder prediction	685	735	-	T	23-12-2021	-	-
287_RNODE_18_length_145069_79	d97c750a6a474e01aae05723b371e3e7	735	Gene3D	G3DSA:3.30.300.200	-	311	390	3.9E-16	T	23-12-2021	-	-
278_RNODE_13_length_6693_5	5c071bef8604860fe7d1d41abffbb333	396	Gene3D	G3DSA:3.40.710.10	-	6	381	8.0E-107	T	23-12-2021	IPR012338	Beta-lactamase/transpeptidase-like
278_RNODE_13_length_6693_5	5c071bef8604860fe7d1d41abffbb333	396	PANTHER	PTHR43283	BETA-LACTAMASE-RELATED	2	377	1.3E-70	T	23-12-2021	-	-
278_RNODE_13_length_6693_5	5c071bef8604860fe7d1d41abffbb333	396	SUPERFAMILY	SSF56601	beta-lactamase/transpeptidase-like	7	379	9.4E-81	T	23-12-2021	IPR012338	Beta-lactamase/transpeptidase-like
278_RNODE_13_length_6693_5	5c071bef8604860fe7d1d41abffbb333	396	Pfam	PF00144	Beta-lactamase	21	374	6.8E-65	T	23-12-2021	IPR001466	Beta-lactamase-related
278_RNODE_13_length_6693_5	5c071bef8604860fe7d1d41abffbb333	396	PANTHER	PTHR43283:SF3	(LOVD), PUTATIVE (AFU_ORTHOLOGUE AFUA_5G00920)-RELATED	2	377	1.3E-70	T	23-12-2021	-	-
291_RNODE_14_length_32436_31	b265ca92f1adbcdb8b6e08b8e3a0c5f2	495	ProSiteProfiles	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	202	386	11.848	T	23-12-2021	IPR001650	Helicase, C-terminal
291_RNODE_14_length_32436_31	b265ca92f1adbcdb8b6e08b8e3a0c5f2	495	Pfam	PF04851	Type III restriction enzyme, res subunit	5	147	1.1E-15	T	23-12-2021	IPR006935	Helicase/UvrB, N-terminal
291_RNODE_14_length_32436_31	b265ca92f1adbcdb8b6e08b8e3a0c5f2	495	Pfam	PF00271	Helicase conserved C-terminal domain	222	324	5.0E-14	T	23-12-2021	IPR001650	Helicase, C-terminal
291_RNODE_14_length_32436_31	b265ca92f1adbcdb8b6e08b8e3a0c5f2	495	ProSiteProfiles	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	18	164	16.847	T	23-12-2021	IPR014001	Helicase superfamily 1/2, ATP-binding domain
291_RNODE_14_length_32436_31	b265ca92f1adbcdb8b6e08b8e3a0c5f2	495	Gene3D	G3DSA:3.40.50.300	-	2	166	3.3E-22	T	23-12-2021	-	-
291_RNODE_14_length_32436_31	b265ca92f1adbcdb8b6e08b8e3a0c5f2	495	SMART	SM00490	helicmild6	244	325	5.4E-8	T	23-12-2021	IPR001650	Helicase, C-terminal
291_RNODE_14_length_32436_31	b265ca92f1adbcdb8b6e08b8e3a0c5f2	495	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	21	327	8.89E-35	T	23-12-2021	IPR027417	P-loop containing nucleoside triphosphate hydrolase
291_RNODE_14_length_32436_31	b265ca92f1adbcdb8b6e08b8e3a0c5f2	495	SMART	SM00487	ultradead3	1	179	2.1E-11	T	23-12-2021	IPR014001	Helicase superfamily 1/2, ATP-binding domain
291_RNODE_14_length_32436_31	b265ca92f1adbcdb8b6e08b8e3a0c5f2	495	Gene3D	G3DSA:3.40.50.300	-	167	360	6.3E-28	T	23-12-2021	-	-
291_RNODE_14_length_32436_31	b265ca92f1adbcdb8b6e08b8e3a0c5f2	495	PANTHER	PTHR47962	ATP-DEPENDENT HELICASE LHR-RELATED-RELATED	6	391	1.1E-30	T	23-12-2021	-	-
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	Gene3D	G3DSA:3.30.365.10	Aldehyde Oxidoreductase; domain 4	575	734	2.5E-32	T	23-12-2021	-	-
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	Gene3D	G3DSA:3.30.365.10	Aldehyde Oxidoreductase; domain 4	341	566	6.3E-55	T	23-12-2021	-	-
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	SUPERFAMILY	SSF56003	Molybdenum cofactor-binding domain	20	266	5.23E-32	T	23-12-2021	IPR037165	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding domain superfamily
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	Gene3D	G3DSA:3.90.1170.50	-	206	284	1.1E-7	T	23-12-2021	-	-
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	SUPERFAMILY	SSF56003	Molybdenum cofactor-binding domain	341	733	1.44E-104	T	23-12-2021	IPR037165	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding domain superfamily
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	PANTHER	PTHR47495	ALDEHYDE DEHYDROGENASE	6	733	1.1E-200	T	23-12-2021	-	-
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	ProSiteProfiles	PS51318	Twin arginine translocation (Tat) signal profile.	1	41	7.869	T	23-12-2021	IPR006311	Twin-arginine translocation pathway, signal sequence
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	SMART	SM01008	Ald_Xan_dh_C_2	233	311	1.1E-19	T	23-12-2021	IPR000674	Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	Pfam	PF02738	Molybdopterin-binding domain of aldehyde dehydrogenase	49	94	1.9E-6	T	23-12-2021	IPR008274	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	Pfam	PF02738	Molybdopterin-binding domain of aldehyde dehydrogenase	600	685	5.1E-11	T	23-12-2021	IPR008274	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	Pfam	PF02738	Molybdopterin-binding domain of aldehyde dehydrogenase	339	567	6.7E-34	T	23-12-2021	IPR008274	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	Gene3D	G3DSA:3.30.365.10	Aldehyde Oxidoreductase; domain 4	359	451	6.3E-55	T	23-12-2021	-	-
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	PIRSF	PIRSF036389	IOR_B	1	736	7.4E-223	T	23-12-2021	IPR012368	Oxidoreductase molybdopterin-binding subunit, IorB-related
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	Gene3D	G3DSA:3.30.365.10	Aldehyde Oxidoreductase; domain 4	128	205	1.7E-7	T	23-12-2021	-	-
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	Gene3D	G3DSA:3.30.365.10	Aldehyde Oxidoreductase; domain 4	46	103	1.2E-8	T	23-12-2021	-	-
297_RNODE_13_length_755597_618	4f87d085c12b76f552d69edad3f74924	738	PANTHER	PTHR47495:SF2	ALDEHYDE DEHYDROGENASE	6	733	1.1E-200	T	23-12-2021	-	-
301_RNODE_3_length_32690_7	1700497a6dae7ea8bde9aa1e50c58eb2	69	MobiDBLite	mobidb-lite	consensus disorder prediction	1	21	-	T	23-12-2021	-	-
65_LNODE_1_length_29249_48	fb056f7dc3baecaa2de6b97fe31d0400	136	Pfam	PF06199	Phage tail tube protein	19	131	1.4E-11	T	23-12-2021	IPR011855	Phage major tail protein TP901-1
267_RNODE_11_length_54952_39	30a1abbbb9ff5590486eb1ee69925340	848	MobiDBLite	mobidb-lite	consensus disorder prediction	562	590	-	T	23-12-2021	-	-
267_RNODE_11_length_54952_39	30a1abbbb9ff5590486eb1ee69925340	848	Gene3D	G3DSA:1.10.530.70	-	706	806	1.6E-8	T	23-12-2021	-	-
267_RNODE_11_length_54952_39	30a1abbbb9ff5590486eb1ee69925340	848	SUPERFAMILY	SSF53955	Lysozyme-like	706	785	1.18E-12	T	23-12-2021	IPR023346	Lysozyme-like domain superfamily
267_RNODE_11_length_54952_39	30a1abbbb9ff5590486eb1ee69925340	848	MobiDBLite	mobidb-lite	consensus disorder prediction	564	582	-	T	23-12-2021	-	-
286_RNODE_15_length_57935_28	915e07084824bbd9ec00b4bd2e4712fb	296	MobiDBLite	mobidb-lite	consensus disorder prediction	254	296	-	T	23-12-2021	-	-
286_RNODE_15_length_57935_28	915e07084824bbd9ec00b4bd2e4712fb	296	MobiDBLite	mobidb-lite	consensus disorder prediction	163	194	-	T	23-12-2021	-	-
286_RNODE_15_length_57935_28	915e07084824bbd9ec00b4bd2e4712fb	296	MobiDBLite	mobidb-lite	consensus disorder prediction	267	281	-	T	23-12-2021	-	-
286_RNODE_15_length_57935_28	915e07084824bbd9ec00b4bd2e4712fb	296	MobiDBLite	mobidb-lite	consensus disorder prediction	1	107	-	T	23-12-2021	-	-
286_RNODE_15_length_57935_28	915e07084824bbd9ec00b4bd2e4712fb	296	MobiDBLite	mobidb-lite	consensus disorder prediction	40	55	-	T	23-12-2021	-	-
286_RNODE_15_length_57935_69	c488f2f0bc31ca8d9e9bc9616daec1e1	246	MobiDBLite	mobidb-lite	consensus disorder prediction	174	192	-	T	23-12-2021	-	-
286_RNODE_15_length_57935_69	c488f2f0bc31ca8d9e9bc9616daec1e1	246	MobiDBLite	mobidb-lite	consensus disorder prediction	168	202	-	T	23-12-2021	-	-
297_RNODE_18_length_68502_19	48db2cce90b70046e2dc246d71e628f4	467	CDD	cd03089	PMM_PGM	9	454	0.0	T	23-12-2021	-	-
297_RNODE_18_length_68502_19	48db2cce90b70046e2dc246d71e628f4	467	Pfam	PF02878	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	11	137	2.2E-32	T	23-12-2021	IPR005844	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
297_RNODE_18_length_68502_19	48db2cce90b70046e2dc246d71e628f4	467	SUPERFAMILY	SSF53738	Phosphoglucomutase, first 3 domains	171	258	3.37E-25	T	23-12-2021	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III
297_RNODE_18_length_68502_19	48db2cce90b70046e2dc246d71e628f4	467	PRINTS	PR00509	Phosphoglucomutase/phosphomannomutase family signature	98	112	1.0E-23	T	23-12-2021	IPR005841	Alpha-D-phosphohexomutase superfamily
297_RNODE_18_length_68502_19	48db2cce90b70046e2dc246d71e628f4	467	PRINTS	PR00509	Phosphoglucomutase/phosphomannomutase family signature	237	252	1.0E-23	T	23-12-2021	IPR005841	Alpha-D-phosphohexomutase superfamily
297_RNODE_18_length_68502_19	48db2cce90b70046e2dc246d71e628f4	467	PRINTS	PR00509	Phosphoglucomutase/phosphomannomutase family signature	174	193	1.0E-23	T	23-12-2021	IPR005841	Alpha-D-phosphohexomutase superfamily
297_RNODE_18_length_68502_19	48db2cce90b70046e2dc246d71e628f4	467	PRINTS	PR00509	Phosphoglucomutase/phosphomannomutase family signature	208	221	1.0E-23	T	23-12-2021	IPR005841	Alpha-D-phosphohexomutase superfamily
297_RNODE_18_length_68502_19	48db2cce90b70046e2dc246d71e628f4	467	SUPERFAMILY	SSF53738	Phosphoglucomutase, first 3 domains	3	140	5.3E-37	T	23-12-2021	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III
297_RNODE_18_length_68502_19	48db2cce90b70046e2dc246d71e628f4	467	SUPERFAMILY	SSF53738	Phosphoglucomutase, first 3 domains	261	368	2.16E-31	T	23-12-2021	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III
297_RNODE_18_length_68502_19	48db2cce90b70046e2dc246d71e628f4	467	Pfam	PF02879	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	156	257	6.4E-19	T	23-12-2021	IPR005845	Alpha-D-phosphohexomutase, alpha/beta/alpha domain II
297_RNODE_18_length_68502_19	48db2cce90b70046e2dc246d71e628f4	467	Gene3D	G3DSA:3.40.120.10	-	176	253	2.0E-24	T	23-12-2021	-	-
